ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
502-51-6708|4017836783976987|Linda|Johnson|F|6018 Williams St|CityThompson|TN|32603|37.131|-87.4949|144520|Accountant|2003-09-16|198229597089|young_adults_female_urban.json|a4ee622d97d2b409cb8aeb3dcb6b5365|2023-06-27|13:38:42|1687816800|shopping_pos|155.32|0|fraud_Target|35.44523|-87.615104
303-66-8566|4140339597063912|James|Garcia|M|2225 Thompson St|CityAnderson|OH|22874|39.9511|-81.5334|281463|Clerk|1957-02-12|477202887384|adults_50up_male_rural.json|93f29a7cb6b16300022577b19b3ed37d|2023-03-09|05:05:56|1678316400|health_fitness|287.66|0|fraud_Starbucks|39.439405|-84.192002
546-49-2495|4301512089147876|Susan|Young|F|6603 Anderson St|CityWhite|OH|34128|41.4741|-83.8533|123530|Teacher|1985-07-11|667254333806|adults_2550_female_rural.json|0ed14611b692ce1c1129e00e293e9397|2023-10-04|15:28:20|1696370400|food_dining|10.15|0|fraud_CVS|39.290429|-80.992402
788-82-9631|4066558856955178|William|Williams|M|7376 Jones St|CityAllen|FL|22960|28.8695|-82.8947|215837|Engineer|1978-08-19|634990297380|adults_2550_male_rural.json|6d3606ed3154b81c30ee288c8be7da9c|2023-09-03|10:06:02|1693692000|misc_pos|38.99|0|fraud_HomeDepot|30.165476|-84.565807
747-67-4621|4443414198827330|Richard|Miller|M|7534 White St|CitySmith|NC|85408|34.8189|-77.8463|269533|Clerk|1996-07-26|304514849606|adults_2550_male_rural.json|a69d0fb555c37839a931abd1a7ef48ab|2023-02-10|12:02:33|1675983600|entertainment|279.12|0|fraud_BestBuy|33.928994|-80.290661
750-13-2614|4329861212332785|Sarah|Davis|F|9960 Williams St|CityJohnson|TN|16941|35.0275|-88.2072|122364|Engineer|1964-11-17|230071769979|adults_50up_female_rural.json|abd1330cb928352c39ad040158236083|2023-08-23|22:29:03|1692741600|travel|71.42|0|fraud_Uber|32.924693|-89.260061
283-35-3194|4726994614286881|Jessica|Garcia|F|5969 Davis St|CityGarcia|CA|40733|38.2585|-119.9986|458928|Engineer|1992-06-26|791782742725|adults_2550_female_rural.json|1a64bf34773967f9e9d9ce04baa0be4e|2023-11-13|18:58:44|1699830000|shopping_pos|194.68|0|fraud_Target|39.999289|-120.018591
367-97-3885|4779477540771328|Joseph|Thomas|M|3828 Taylor St|CityMoore|KS|47318|38.353|-96.9619|70707|Technician|1971-01-14|678234948395|adults_50up_male_rural.json|cdfb5810b3fa311586caf6e8dbb0f3a2|2023-05-18|21:17:18|1684360800|home|41.31|0|fraud_Starbucks|37.888446|-99.670877
524-21-7177|4226909349050883|David|Martin|M|1159 Smith St|CityMartin|CA|48213|38.6067|-119.548|312121|Teacher|1964-07-06|702832595213|adults_50up_male_rural.json|072bc8a99e5e3353ce37c85ebc21727c|2023-06-16|00:30:15|1686866400|health_fitness|144.19|0|fraud_Nike|40.937933|-118.952654
450-23-2730|4310334673924074|Susan|Jackson|F|1342 Garcia St|CityAnderson|OH|11359|39.0993|-83.9328|23947|Analyst|1971-06-29|229484739673|adults_50up_female_rural.json|1597aa9560f26a36a55bf097db039e30|2023-01-16|18:42:43|1673823600|travel|118.57|0|fraud_Starbucks|37.719315|-82.203091
781-14-4862|4680714526799505|Charles|Smith|M|3813 Smith St|CityAllen|MN|94486|44.5905|-95.0276|323435|Manager|1966-10-27|454267411148|adults_50up_male_rural.json|1352dbca36ed41d72e0f87a30cd50716|2023-10-26|11:52:33|1698271200|gas_transport|7.14|0|fraud_Target|44.984614|-93.030961
222-20-1608|4153284316624493|John|Smith|M|9628 Smith St|CityTaylor|FL|28108|29.9529|-80.9668|407244|Accountant|1996-10-10|261341477341|adults_2550_male_rural.json|04b8e056eba5b765c2d9e75a08d4da3c|2023-03-02|03:20:01|1677711600|entertainment|156.0|0|fraud_Walgreens|29.376562|-78.617799
874-38-2824|4290917838140118|Susan|Williams|F|8981 Williams St|CityAnderson|CO|79188|39.1025|-106.9038|44845|Sales Rep|2004-09-18|563551416308|young_adults_female_urban.json|a752278c4a6b5017204312e76012d591|2023-11-15|17:42:22|1700002800|kids_pets|250.81|0|fraud_Shell|39.398565|-109.294578
854-11-2568|4131822217786520|Jennifer|Moore|F|9715 Johnson St|CityAnderson|NY|80128|43.9929|-75.7288|143447|Sales Rep|1981-09-27|709892806250|adults_2550_female_urban.json|12542815e9b18bfd80841b0a25b45b7a|2023-06-28|01:34:23|1687903200|travel|209.15|0|fraud_DeltaAirlines|46.095666|-75.438134
833-32-9921|4164607817582018|Linda|Allen|F|9648 Moore St|CityMartin|KS|54110|37.6809|-97.112|201416|Accountant|2004-08-12|140419557453|young_adults_female_urban.json|9afa38346b52420cee0961e8e0460aee|2023-06-21|00:49:45|1687298400|kids_pets|137.35|0|fraud_Spotify|35.500643|-95.430118
848-56-9041|4833458553788558|Thomas|Taylor|M|286 Jones St|CityWilliams|KS|48651|39.2408|-99.8746|125764|Clerk|1978-07-17|146765679818|adults_2550_male_rural.json|8bace03b7045380fefe8e84c57ef910a|2023-08-15|11:08:08|1692050400|entertainment|96.83|0|fraud_CVS|40.605534|-102.677131
374-33-1550|4477877274023745|David|Thompson|M|3378 Smith St|CityJackson|OR|97983|44.0469|-121.1432|66957|Sales Rep|1979-06-30|475200431734|adults_2550_male_urban.json|ed60ab7528075e2561218e478c32d196|2023-10-17|16:13:43|1697493600|home|71.34|0|fraud_PetSmart|45.932689|-122.167099
524-21-7177|4226909349050883|David|Martin|M|1159 Smith St|CityMartin|CA|48213|38.6067|-119.548|312121|Teacher|1964-07-06|702832595213|adults_50up_male_rural.json|7c9345665709938d18e321cd61f8d6eb|2023-02-24|20:57:20|1677193200|gas_transport|3.87|0|fraud_Walmart|36.432664|-118.534162
434-12-1955|4722359350596449|James|Davis|M|4227 Smith St|CityJackson|MO|61798|36.598|-91.8062|295161|Nurse|1956-10-19|515689507225|adults_50up_male_rural.json|9b4cd788e2d00337fe92948d3ed4521c|2023-01-12|19:45:11|1673478000|travel|42.87|0|fraud_Starbucks|38.464486|-92.671093
575-13-5437|4236744871104395|Jessica|Garcia|F|6568 Moore St|CityThomas|IN|33790|39.1533|-87.6091|405436|Analyst|2000-02-02|324448818248|young_adults_female_urban.json|dee8caa3e1c2c015c7bcc10eef8ec511|2023-02-16|20:58:10|1676502000|entertainment|12.32|0|fraud_HomeDepot|37.067918|-86.909646
892-61-5022|4590915491481416|Elizabeth|Brown|F|1287 Taylor St|CityDavis|MI|21674|43.6837|-83.8401|188743|Sales Rep|2001-01-29|120523483926|young_adults_female_urban.json|68da00c952f3facc7edcab03532d4c04|2023-03-31|01:55:26|1680213600|home|188.25|0|fraud_Shell|43.662514|-83.614001
575-13-5437|4236744871104395|Jessica|Garcia|F|6568 Moore St|CityThomas|IN|33790|39.1533|-87.6091|405436|Analyst|2000-02-02|324448818248|young_adults_female_urban.json|4997f7372d9840e1e942cc3e484b948c|2023-12-04|07:37:00|1701644400|shopping_net|98.32|0|fraud_BP|41.757084|-88.582018
367-97-3885|4779477540771328|Joseph|Thomas|M|3828 Taylor St|CityMoore|KS|47318|38.353|-96.9619|70707|Technician|1971-01-14|678234948395|adults_50up_male_rural.json|cfb28aa13d953418610e7141fd97fe10|2023-11-24|07:16:30|1700780400|health_fitness|9.01|0|fraud_BestBuy|38.052151|-94.609793
779-38-9858|4875004942234607|Barbara|Jones|F|3602 Moore St|CityMiller|SD|23817|44.8981|-100.9585|47699|Driver|1988-08-11|866018464139|adults_2550_female_urban.json|d760d3e9624e213db5e21cd914569fce|2023-02-12|16:48:09|1676156400|entertainment|16.79|0|fraud_BestBuy|42.919616|-98.779529
892-61-5022|4590915491481416|Elizabeth|Brown|F|1287 Taylor St|CityDavis|MI|21674|43.6837|-83.8401|188743|Sales Rep|2001-01-29|120523483926|young_adults_female_urban.json|cd4f2099011b59c352bee8abc081540e|2023-06-12|10:17:51|1686520800|grocery_pos|161.31|0|fraud_Amazon|44.738144|-82.139861
898-79-3883|4500741186202341|Robert|Anderson|M|7137 Taylor St|CityBrown|CA|55341|35.5669|-120.0257|300335|Clerk|2000-04-17|229507752295|adults_2550_male_urban.json|de9e29f05eccbe198ae1c63c37d08cc8|2023-05-22|19:46:06|1684706400|grocery_pos|152.71|0|fraud_Kroger|37.836665|-120.608664
579-52-8267|4331568997342551|William|Thomas|M|1463 Taylor St|CityYoung|IN|19876|38.813|-86.8648|89306|Clerk|1982-09-03|568605162223|adults_2550_male_rural.json|3e3f8b9b6ddc5262bf7d33d57c3268a3|2023-08-24|15:33:41|1692828000|travel|162.1|0|fraud_McDonalds|39.376048|-86.696553
575-13-5437|4236744871104395|Jessica|Garcia|F|6568 Moore St|CityThomas|IN|33790|39.1533|-87.6091|405436|Analyst|2000-02-02|324448818248|young_adults_female_urban.json|3be0f508e77f3daea7c5cdc1715e9700|2023-02-13|00:03:12|1676242800|grocery_pos|277.15|0|fraud_DeltaAirlines|40.925528|-90.16362
757-80-8022|4705165378626334|Joseph|Thomas|M|5094 Young St|CityMoore|WA|70630|48.5121|-121.9083|255933|Manager|1992-08-14|802656127918|adults_2550_male_rural.json|094562af42cb486595432a68ba05f16d|2023-09-05|08:43:10|1693864800|grocery_pos|94.64|0|fraud_Spotify|51.268038|-121.911697
215-78-4019|4373657728873709|Jennifer|Anderson|F|9755 Young St|CityTaylor|TX|97721|31.501|-98.2255|300968|Manager|2002-12-20|185020001255|young_adults_female_urban.json|b195a2cba5fd0769aedb82951989d1aa|2023-01-07|09:12:26|1673046000|travel|175.72|0|fraud_Uber|33.366342|-96.812037
621-12-4127|4214584672819529|William|Brown|M|4719 Allen St|CityGarcia|FL|65567|26.0284|-81.4171|137750|Accountant|1986-12-01|467675779351|adults_2550_male_urban.json|d38833cad134a322665d2c60bf3efc8f|2023-05-15|19:29:15|1684101600|kids_pets|250.78|0|fraud_Netflix|25.234737|-84.296777
897-69-4682|4814020384666033|Linda|Wilson|F|8948 Brown St|CityWilson|PA|23547|40.9288|-75.9211|398667|Clerk|1963-02-16|250275627916|adults_50up_female_rural.json|5d5dca9b7d2beeb33ef979689110e350|2023-06-03|01:41:15|1685743200|food_dining|251.37|0|fraud_Nike|39.995091|-76.518178
649-60-9538|4049254119927593|Karen|Jackson|F|7408 Miller St|CityTaylor|KS|58541|38.926|-100.3638|325685|Engineer|1986-05-28|436252724613|adults_2550_female_urban.json|07dd6976aa301e8396b3197e211b2a71|2023-01-29|03:54:24|1674946800|entertainment|116.77|0|fraud_Starbucks|39.388839|-102.851429
858-48-2446|4700265102002248|Jennifer|Garcia|F|7727 Thompson St|CityDavis|MO|92555|36.6584|-92.3856|436175|Teacher|1971-08-26|381129977243|adults_50up_female_rural.json|f0e3b78210c7705322e0b31267312d32|2023-11-26|07:01:00|1700953200|kids_pets|221.01|0|fraud_Walgreens|36.224404|-94.123173
424-19-6531|4230213990894880|Sarah|Wilson|F|5609 Martin St|CityAnderson|CO|16937|38.9538|-106.6487|132604|Engineer|2004-06-29|133671300558|young_adults_female_urban.json|08ef0ff1322cfcc25fb3fcc758f4ebe2|2023-02-01|04:34:38|1675206000|home|159.72|0|fraud_HomeDepot|37.659619|-106.907735
881-36-2189|4662864212763581|Mary|Thomas|F|3627 Young St|CityJones|IN|95467|38.1059|-86.2127|380633|Sales Rep|1988-03-19|960060931341|adults_2550_female_rural.json|29fbc29c7c705193b9ffd44ceac4019e|2023-06-08|09:58:08|1686175200|kids_pets|120.73|0|fraud_Target|36.995793|-85.768093
393-53-7039|4937826454974981|John|Allen|M|7264 Young St|CityJackson|NY|61453|42.7936|-76.0292|183138|Engineer|2001-12-11|614555247137|young_adults_male_urban.json|4e16c2ad8213c29f0bdf5e3e7605c387|2023-02-06|20:01:24|1675638000|misc_pos|120.18|0|fraud_Walgreens|41.431153|-73.823754
894-85-1312|4058302741689065|Jennifer|Wilson|F|2534 Thompson St|CityGarcia|IL|74791|41.9423|-89.8725|235546|Driver|1981-11-06|353245502819|adults_2550_female_urban.json|ef4f0a42ee52dc3f87de789cc07a5e79|2023-04-27|07:47:36|1682546400|grocery_net|77.76|0|fraud_BP|39.501607|-91.690871
367-70-6730|4199908202475108|Susan|Thompson|F|2149 Jones St|CityThompson|FL|63364|27.0404|-80.6405|291205|Clerk|1979-06-30|106626042775|adults_2550_female_rural.json|8be993a56ac770156482fbe58222b338|2023-02-17|12:54:26|1676588400|personal_care|262.41|0|fraud_Spotify|25.11687|-83.456646
487-38-9148|4469555811275807|Sarah|Thomas|F|7258 Williams St|CityHarris|CA|24458|39.3797|-119.9357|147191|Clerk|2001-03-22|270524223175|young_adults_female_urban.json|55e1b731c13bc44a24c147d02b457576|2023-02-27|00:24:25|1677452400|shopping_pos|6.18|0|fraud_Walmart|40.544197|-121.847256
715-76-4419|4936813150533778|Linda|Davis|F|5215 Smith St|CityDavis|KS|58030|38.0822|-96.7363|155175|Technician|1982-07-24|316873517504|adults_2550_female_rural.json|21f76ae9199228d0d24c089511ef7c05|2023-06-28|01:31:26|1687903200|travel|1353.13|1|fraud_McDonalds|36.452947|-95.347121
737-84-4916|4387478379030174|Richard|Thompson|M|4593 Thomas St|CityYoung|TN|43126|36.5653|-85.0895|32112|Accountant|1996-02-13|359495293536|adults_2550_male_urban.json|dd0923d3daab7c5132128cd642dfd333|2023-08-15|15:05:28|1692050400|shopping_pos|239.69|0|fraud_Spotify|33.618998|-84.685301
298-59-5920|4829789743132412|James|Smith|M|1327 Taylor St|CityAllen|PA|92477|42.1403|-78.32|253526|Accountant|1985-04-09|827426324857|adults_2550_male_rural.json|83c7e51cab2c69e81dbd5bf95aadcc1a|2023-07-19|08:10:44|1689717600|home|98.76|0|fraud_Uber|39.288051|-80.752451
255-18-5022|4455776289833610|David|Brown|M|2625 Miller St|CityYoung|CO|59893|37.4237|-104.9674|211173|Technician|1998-07-25|282127028315|adults_2550_male_urban.json|7c5c32e35e98d1375b51d1e86d54823b|2023-11-27|15:34:11|1701039600|misc_net|257.01|0|fraud_Spotify|37.143018|-106.741412
409-48-9723|4891677266254913|Barbara|Miller|F|8032 Davis St|CityThomas|CA|21201|38.4344|-121.2487|461576|Engineer|2000-10-22|773747217510|adults_2550_female_urban.json|50a1572df21b1da4e347b37bddbe173a|2023-05-14|08:01:23|1684015200|gas_transport|66.33|0|fraud_Walgreens|37.5319|-123.817129
401-83-3254|4232640741966433|William|Taylor|M|5386 Taylor St|CityMoore|MN|16768|48.3515|-93.34|269128|Accountant|1995-12-02|577692631538|adults_2550_male_urban.json|f1d0bae30f855e44f78fa0457904e499|2023-08-27|17:49:23|1693087200|food_dining|118.22|0|fraud_Kroger|46.082102|-92.152128
457-63-7478|4196434665714573|Patricia|Thompson|F|3598 Anderson St|CityWilliams|VA|87951|37.0239|-79.474|321115|Clerk|1997-11-11|379291305609|adults_2550_female_urban.json|92a2f36f3303ded5666fe7466baad6e2|2023-09-29|12:59:49|1695938400|grocery_net|200.33|0|fraud_Starbucks|35.121413|-82.41429
450-23-2730|4310334673924074|Susan|Jackson|F|1342 Garcia St|CityAnderson|OH|11359|39.0993|-83.9328|23947|Analyst|1971-06-29|229484739673|adults_50up_female_rural.json|434e493b04db15dadb7dffb0066f80d8|2023-01-01|04:22:15|1672527600|shopping_net|131.1|0|fraud_Amazon|38.052666|-82.899338
367-70-6730|4199908202475108|Susan|Thompson|F|2149 Jones St|CityThompson|FL|63364|27.0404|-80.6405|291205|Clerk|1979-06-30|106626042775|adults_2550_female_rural.json|0d9d4de99a55269f915e2df09cd7d0f7|2023-09-26|20:38:25|1695679200|grocery_pos|43.76|0|fraud_Nike|27.831366|-78.677052
894-85-1312|4058302741689065|Jennifer|Wilson|F|2534 Thompson St|CityGarcia|IL|74791|41.9423|-89.8725|235546|Driver|1981-11-06|353245502819|adults_2550_female_urban.json|a4e0aef50690ac70b05e3e48213d7b23|2023-12-20|19:05:46|1703026800|kids_pets|20.74|0|fraud_Starbucks|42.715826|-88.056862
457-63-7478|4196434665714573|Patricia|Thompson|F|3598 Anderson St|CityWilliams|VA|87951|37.0239|-79.474|321115|Clerk|1997-11-11|379291305609|adults_2550_female_urban.json|a63335c1b882b2d61791f5674d200b93|2023-03-21|07:56:40|1679353200|shopping_net|255.78|0|fraud_CVS|39.081679|-79.874374
622-30-4043|4366392449826247|Karen|Young|F|4703 Williams St|CityMartin|CO|88698|38.675|-107.1718|446502|Manager|2001-03-16|394746007970|young_adults_female_urban.json|dd6b9ae10a04d6eb93391b803ce60543|2023-07-14|14:31:07|1689285600|health_fitness|279.4|0|fraud_BestBuy|41.370247|-107.745705
779-38-9858|4875004942234607|Barbara|Jones|F|3602 Moore St|CityMiller|SD|23817|44.8981|-100.9585|47699|Driver|1988-08-11|866018464139|adults_2550_female_urban.json|d287bb6ae315fa51a43eb93632dd7c6a|2023-06-27|19:29:56|1687816800|misc_net|19.62|0|fraud_Netflix|47.179018|-100.127662
434-12-1955|4722359350596449|James|Davis|M|4227 Smith St|CityJackson|MO|61798|36.598|-91.8062|295161|Nurse|1956-10-19|515689507225|adults_50up_male_rural.json|20e310753bc572e2f858883766ae8d9c|2023-07-02|01:37:45|1688248800|misc_pos|31.52|0|fraud_BestBuy|38.0689|-92.248148
757-80-8022|4705165378626334|Joseph|Thomas|M|5094 Young St|CityMoore|WA|70630|48.5121|-121.9083|255933|Manager|1992-08-14|802656127918|adults_2550_male_rural.json|0a6e86f748c19f4e2c7ed3282e6385b4|2023-09-03|06:20:46|1693692000|gas_transport|187.93|0|fraud_Starbucks|48.423219|-123.072821
456-90-5455|4265869961459519|Karen|Wilson|F|1645 Jones St|CitySmith|CA|23113|36.767|-119.2347|188198|Clerk|1968-12-28|972258739611|adults_50up_female_rural.json|ad4dee872f5fad418b3719061bfa1f06|2023-01-02|01:51:58|1672614000|travel|86.39|0|fraud_Walgreens|35.050086|-121.231801
649-60-9538|4049254119927593|Karen|Jackson|F|7408 Miller St|CityTaylor|KS|58541|38.926|-100.3638|325685|Engineer|1986-05-28|436252724613|adults_2550_female_urban.json|976e4b2db7be386b38bb19e5401c6811|2023-09-21|05:44:34|1695247200|shopping_pos|231.69|0|fraud_Walgreens|40.551819|-98.993523
674-79-7838|4466721003727033|Thomas|Miller|M|621 Taylor St|CityTaylor|PA|35236|40.9408|-75.5771|374802|Sales Rep|1958-11-22|139423389208|adults_50up_male_rural.json|7d91eb40bfc396dc6ab89fc231b2db23|2023-01-31|22:11:35|1675119600|shopping_pos|30.23|0|fraud_PetSmart|40.135392|-75.03072
393-53-7039|4937826454974981|John|Allen|M|7264 Young St|CityJackson|NY|61453|42.7936|-76.0292|183138|Engineer|2001-12-11|614555247137|young_adults_male_urban.json|1cfcc5b4ff5135212ec9d8c46a5f6c38|2023-04-01|06:08:15|1680300000|health_fitness|122.59|0|fraud_Target|41.461039|-74.768385
341-18-5737|4761139701990352|Jessica|Smith|F|9485 Jackson St|CityWhite|SD|32430|44.1933|-98.6892|156603|Sales Rep|2000-05-22|807457874748|adults_2550_female_rural.json|006c6dc79205fe887c2ebb581eb3dfa8|2023-12-30|17:29:38|1703890800|gas_transport|144.94|0|fraud_Walgreens|46.365055|-99.899928
737-84-4916|4387478379030174|Richard|Thompson|M|4593 Thomas St|CityYoung|TN|43126|36.5653|-85.0895|32112|Accountant|1996-02-13|359495293536|adults_2550_male_urban.json|4e0a2adb27b092e47f6ca4f77f5fdeda|2023-04-17|09:26:32|1681682400|shopping_net|40.77|0|fraud_DeltaAirlines|33.685781|-84.162292
791-89-3010|4518858360386448|Patricia|Young|F|3925 Anderson St|CityDavis|IL|94712|41.9649|-89.4397|116718|Technician|1972-11-12|384336146647|adults_50up_female_rural.json|441c71cc76749a949647394660b015d1|2023-01-25|23:19:55|1674601200|grocery_pos|298.71|0|fraud_Lyft|40.125394|-89.506824
747-67-4621|4443414198827330|Richard|Miller|M|7534 White St|CitySmith|NC|85408|34.8189|-77.8463|269533|Clerk|1996-07-26|304514849606|adults_2550_male_rural.json|3cbcefded9f9cdfa45138eee3c4a32c0|2023-03-31|16:17:35|1680213600|misc_net|79.24|0|fraud_Amazon|33.461269|-80.017283
564-35-9641|4024859491386256|William|Jackson|M|4602 Young St|CityJackson|NY|43466|42.9083|-76.9895|187973|Nurse|2004-07-19|599678238093|young_adults_male_urban.json|3cff8bf34bdffc322342f51c104197b6|2023-08-02|22:20:48|1690927200|shopping_net|119.34|0|fraud_Marriott|41.158361|-75.365489
582-23-7689|4744762155907816|Karen|Johnson|F|9615 Martin St|CityDavis|MN|18289|46.6649|-94.3924|362670|Technician|1968-08-28|970758759189|adults_50up_female_rural.json|35cde4ea943494761640b3bb00f67f51|2023-05-31|19:44:30|1685484000|grocery_net|58.99|0|fraud_Kroger|44.895827|-95.8718
341-18-5737|4761139701990352|Jessica|Smith|F|9485 Jackson St|CityWhite|SD|32430|44.1933|-98.6892|156603|Sales Rep|2000-05-22|807457874748|adults_2550_female_rural.json|ae107daf9b9549cdd875bd819de46801|2023-07-05|15:26:08|1688508000|shopping_net|1098.67|1|fraud_CVS|44.186975|-96.105137
794-49-3560|4826291924194357|John|Johnson|M|3141 Taylor St|CitySmith|OR|74300|44.8068|-118.6132|157210|Sales Rep|1999-02-17|906544694654|young_adults_male_urban.json|101200d00e7d122f1a882f98f45464ff|2023-12-09|18:13:08|1702076400|misc_net|171.81|0|fraud_Walgreens|43.209903|-120.232186
487-38-9148|4469555811275807|Sarah|Thomas|F|7258 Williams St|CityHarris|CA|24458|39.3797|-119.9357|147191|Clerk|2001-03-22|270524223175|young_adults_female_urban.json|69e3d8c1acc5c83734dea9a2492bf4a8|2023-12-10|22:39:28|1702162800|grocery_pos|87.82|0|fraud_Shell|37.607139|-119.623947
546-49-2495|4301512089147876|Susan|Young|F|6603 Anderson St|CityWhite|OH|34128|41.4741|-83.8533|123530|Teacher|1985-07-11|667254333806|adults_2550_female_rural.json|f56648df9de969e24c9fe857c679ec3a|2023-12-07|09:08:44|1701903600|gas_transport|213.91|0|fraud_Kroger|40.045142|-84.551231
298-59-5920|4829789743132412|James|Smith|M|1327 Taylor St|CityAllen|PA|92477|42.1403|-78.32|253526|Accountant|1985-04-09|827426324857|adults_2550_male_rural.json|6d831fbe5c7e005d1b0b2882076313f2|2023-11-19|12:18:44|1700348400|grocery_net|114.75|0|fraud_Marriott|43.317962|-78.889647
894-85-1312|4058302741689065|Jennifer|Wilson|F|2534 Thompson St|CityGarcia|IL|74791|41.9423|-89.8725|235546|Driver|1981-11-06|353245502819|adults_2550_female_urban.json|be45e46a254c2e12359f1518b82b89cb|2023-11-21|11:41:49|1700521200|kids_pets|35.81|0|fraud_Shell|40.128452|-89.535638
303-66-8566|4140339597063912|James|Garcia|M|2225 Thompson St|CityAnderson|OH|22874|39.9511|-81.5334|281463|Clerk|1957-02-12|477202887384|adults_50up_male_rural.json|014a5b4a87add14dc49fff0452333b1c|2023-06-17|22:48:40|1686952800|misc_net|12.03|0|fraud_Marriott|39.076039|-78.777237
391-50-5778|4236662362997581|Sarah|Garcia|F|1586 Moore St|CityJohnson|MI|11238|42.6174|-84.4588|476062|Clerk|1959-12-16|771412852218|adults_50up_female_rural.json|98b1515255bc9401177f2abed43128be|2023-06-30|15:56:02|1688076000|grocery_pos|169.29|0|fraud_PetSmart|41.0318|-83.586146
881-36-2189|4662864212763581|Mary|Thomas|F|3627 Young St|CityJones|IN|95467|38.1059|-86.2127|380633|Sales Rep|1988-03-19|960060931341|adults_2550_female_rural.json|c88e7878e1a19f6f5a718aac53997816|2023-11-14|09:33:18|1699916400|misc_pos|31.85|0|fraud_Spotify|37.753515|-84.685681
876-86-8502|4385089496100353|Joseph|Allen|M|2741 Thompson St|CityWhite|FL|18369|29.8527|-80.9865|376773|Driver|1987-07-27|675606944112|adults_2550_male_urban.json|436267525d9055336dfc517562c60c8b|2023-01-18|06:01:15|1673996400|kids_pets|221.52|0|fraud_BP|32.254414|-81.243483
602-66-6087|4559207160745413|James|Williams|M|2200 Williams St|CitySmith|TN|86969|37.4451|-84.9939|155960|Analyst|2002-04-27|373555088256|young_adults_male_urban.json|dfc9d7e86ac4548799278d969b6fae3c|2023-10-26|23:36:51|1698271200|personal_care|229.8|0|fraud_Uber|39.048933|-84.522512
518-20-5862|4055395409164260|Barbara|Davis|F|9540 Jackson St|CityMoore|KS|29611|39.1864|-97.1199|398476|Teacher|1999-02-16|257177323842|young_adults_female_urban.json|682d9e6e08fc9b31a3c38c8ebd622936|2023-11-07|01:10:34|1699311600|food_dining|15.78|0|fraud_Netflix|38.849856|-96.940222
559-21-8556|4370798024232580|Michael|Young|M|2570 Brown St|CityAnderson|OR|46827|44.6984|-122.3898|432928|Teacher|2001-09-13|934088489962|young_adults_male_urban.json|1ce04a860c803c43591db9750e113a5c|2023-04-02|11:21:56|1680386400|grocery_pos|189.93|0|fraud_Kroger|42.317973|-124.977899
450-23-2730|4310334673924074|Susan|Jackson|F|1342 Garcia St|CityAnderson|OH|11359|39.0993|-83.9328|23947|Analyst|1971-06-29|229484739673|adults_50up_female_rural.json|8c623813021f3a4c3c57805f9292d1e0|2023-08-05|07:29:45|1691186400|personal_care|180.25|0|fraud_DeltaAirlines|40.129148|-83.195779
715-76-4419|4936813150533778|Linda|Davis|F|5215 Smith St|CityDavis|KS|58030|38.0822|-96.7363|155175|Technician|1982-07-24|316873517504|adults_2550_female_rural.json|8be3cb482a2fcd333d10ab63c87ea7a4|2023-10-08|20:55:26|1696716000|food_dining|121.04|0|fraud_Target|37.617917|-98.572813
487-38-9148|4469555811275807|Sarah|Thomas|F|7258 Williams St|CityHarris|CA|24458|39.3797|-119.9357|147191|Clerk|2001-03-22|270524223175|young_adults_female_urban.json|4ca4b29662814bd0ca1a8ceef769cf44|2023-05-16|20:21:05|1684188000|health_fitness|259.01|0|fraud_Nike|40.793544|-121.506515
701-24-9104|4152312102713168|Thomas|White|M|4530 Moore St|CityDavis|CA|92717|38.8073|-118.4579|37568|Clerk|1965-01-07|726688337569|adults_50up_male_rural.json|7bbd39a760a7db0ea0e2ee1a3168905d|2023-12-07|02:12:39|1701903600|grocery_net|911.69|1|fraud_Lyft|40.211758|-116.666661
854-11-2568|4131822217786520|Jennifer|Moore|F|9715 Johnson St|CityAnderson|NY|80128|43.9929|-75.7288|143447|Sales Rep|1981-09-27|709892806250|adults_2550_female_urban.json|17a374b2571258a8a70f541861d15f18|2023-06-22|06:15:27|1687384800|misc_net|271.0|0|fraud_Walgreens|46.863261|-72.833203
701-24-9104|4152312102713168|Thomas|White|M|4530 Moore St|CityDavis|CA|92717|38.8073|-118.4579|37568|Clerk|1965-01-07|726688337569|adults_50up_male_rural.json|41bdfae842fabea1da6f4ff501ebc71f|2023-12-01|09:20:24|1701385200|misc_pos|50.36|0|fraud_Starbucks|39.522957|-115.485577
631-79-7650|4536068035947636|Patricia|Jackson|F|3166 Jackson St|CityMiller|IN|69032|41.3049|-87.7526|11710|Clerk|1957-09-09|562800583170|adults_50up_female_rural.json|e18f0183ac1845962374a59dfa4ddd6f|2023-03-09|16:18:11|1678316400|grocery_pos|49.11|0|fraud_HomeDepot|40.680083|-86.680071
262-78-6890|4858597919911381|William|Brown|M|4731 Martin St|CityHarris|IN|56063|41.8019|-87.4234|411648|Analyst|1986-12-21|727631226152|adults_2550_male_rural.json|f861de43a103a3c01b677798c53c2384|2023-12-29|08:53:24|1703804400|kids_pets|231.72|0|fraud_Amazon|40.464119|-89.666594
